Vote ID,File,Order of vote,Date,O'clock,Title,Title_Ro,Title_Fr,Title_German,Title_Polski,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,interinstitutional file number,Link,Committee responsabile,De,Subject,Subject_ro,Subject_fr,Subject_ger,Subject_pl,Final vote?,Am No.,Author,RCV,Vote,Yeas,No,Abs,is_main
9982,221.0,4.0,28.03.2019,,Establishing the Creative Europe programme (2021 to 2027) ,,,,,***I,Leg,Draft legislative resolution,s,Costa,A8-0156/2019,2018/0190/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0156_EN.html?redirect,Committee on Culture and Education,Culture And Education,vote: Commission proposal ,,,,,1.0,,0,RCV,+,501,51,42,1.0
9988,221.0,6.0,28.03.2019,,"Erasmus': the Union programme for education, training, youth and sport",,,,,***I,Leg,Draft legislative resolution,s,Zver,A8-0111/2019,2018/0191/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0111_EN.html?redirect,Committee on Culture and Education,Culture And Education,vote: Commission proposal ,,,,,1.0,,0,RCV,+,527,30,48,1.0
10021,221.0,33.0,28.03.2019,,Establishment of a framework to facilitate sustainable investment,,,,,***I,Leg,Draft legislative resolution,s,Eickhout/Pietikäinen,A8-0175/2019,2018/0178/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0175_EN.html?redirect,"Committee on Economic and Monetary Affairs, Committee on the Environment, Public Health and Food Safety",Economic and Monetary Affairs,vote: Commission proposal,,,,,1.0,,0,RCV,+,316,93,192,1.0
10044,221.0,23.0,28.03.2019,,Estimates of revenue and expenditure for the financial year 2020 – Section I – European Parliament,,,,,,Bud,Motion for resolution,s,Maňka,A8-0182/2019,2019/2003/BUD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0182_EN.html?redirect,Committee on Budgets,Budgets,vote: resolution (as a whole) ,,,,,1.0,,0,RCV,+,328,187,72,1.0
10056,221.0,12.0,28.03.2019,,Emergency situation in Venezuela,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0225/2019,2019/2628/RSP,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190328+SIT+DOC+XML+V0//EN&language=EN,0,Foreign Affairs,vote: resolution (as a whole) ,,,,,1.0,,0,RCV,+,310,120,152,1.0
10061,221.0,5.0,28.03.2019,,"Motions for resolutions - Situation of rule of law and fight against corruption in the EU, specifically in Malta and Slovakia",,,,,,Non,Motion for resolution,s,0,B8-0230/2019,2018/2965/RSP,http://www.europarl.europa.eu/doceo/document/B-8-2019-0230_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil Liberties, Justice And Home Affairs",vote: resolution (as a whole),,,,,1.0,,0,RCV,+,398,85,69,1.0
10066,221.0,5.0,28.03.2019,,Recent developments on the Dieselgate scandal,,,,,,Non,Motion for resolution,s,0,B8‑0222/2019,2019/2670/RSP,http://www.europarl.europa.eu/doceo/document/B-8-2019-0222_EN.html?redirect,0,"Environment, Climate and Food Safety",vote: resolution (as a whole) ,,,,,1.0,,0,RCV,+,301,181,42,1.0
10067,221.0,1.0,28.03.2019,,Decision establishing a European Peace Facility ,,,,,,Non,Draft legislative resolution,s,Vautmans,A8-0157/2019,2018/2237/INI,http://www.europarl.europa.eu/doceo/document/A-8-2019-0157_EN.html?redirect,Committee on Foreign Affairs,Foreign Affairs,vote: resolution (as a whole) ,,,,,1.0,,0,RCV,+,328,80,67,1.0
10068,222.0,1.0,03.04.2019,,Changes to the agenda (adopted on 03 April 2019) - EPP request,,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190403+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,+,304,177,13,1.0
10069,222.0,2.0,03.04.2019,,Changes to the agenda (adopted on 03 April 2019) - 38+ MEPs from EFDD and ECR ,,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190403+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,-,219,267,17,1.0
10070,222.0,3.0,03.04.2019,,Changes to the agenda (adopted on 03 April 2019) - EFDD request,,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190403+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,-,144,299,9,1.0
10071,222.0,4.0,03.04.2019,,Changes to the agenda (adopted on 03 April 2019) - S&D request,,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190403+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,-,216,222,12,1.0
10073,223.0,1.0,04.04.2019,,Guidelines for the employment policies of the Member States,,,,,*,Leg,Draft legislative resolution,s,Mitrofanovs,A8-0177/2019,2019/0056/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0177_EN.html?redirect,Committee on Employment and Social Affairs,Employment And Social Affairs,single vote,,,,,1.0,,0,RCV,+,454,125,30,1.0
10084,223.0,11.0,04.04.2019,,Enforcement requirements and specific rules for posting drivers in the road transport sector,,,,,***I,Leg,Draft legislative resolution,s,Kyllönen,A8-0206/2018,2017/0121/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0206_EN.html?redirect,Committee on Transport and Tourism,Transport And Tourism,vote: Commission proposal,,,,,1.0,,0,RCV,+,317,302,14,1.0
10088,223.0,4.0,04.04.2019,,"Daily and weekly driving times, minimum breaks and rest periods and positioning by means of tachographs",,,,,***I,Leg,Draft legislative resolution,s,van de Camp,A8-0205/2018,2017/0122/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0205_EN.html?redirect,Committee on Transport and Tourism,Transport And Tourism,vote: Commission proposal ,,,,,1.0,,0,RCV,+,394,236,5,1.0
10095,223.0,7.0,04.04.2019,,Adapting to development in the road transport sector,,,,,***I,Leg,Draft legislative resolution,s,Ertug,A8-0204/2018,2017/0123/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0204_EN.html?redirect,Committee on Transport and Tourism,Transport And Tourism,vote: Commission proposal ,,,,,1.0,,0,RCV,+,371,251,13,1.0
10120,223.0,24.0,04.04.2019,,European Maritime and Fisheries Fund,,,,,***I,Leg,Draft legislative resolution,s,Mato,A8-0176/2019,2018/0210/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0176_EN.html?redirect,Committee on Fisheries,Fisheries,vote: Commission proposal ,,,,,1.0,,0,RCV,+,497,93,40,1.0
10129,223.0,1.0,04.04.2019,,Computerising the movement and surveillance of excise goods,,,,,***I,Leg,Draft legislative resolution,s,Swinburne,A8-0010/2019,2018/0187/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0010_EN.html?redirect,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: Commission proposal ,,,,,1.0,,0,RCV,+,583,16,20,1.0
10134,223.0,2.0,04.04.2019,,Adjustment of annual pre-financing for the years 2021 to 2023,,,,,***I,Leg,Draft legislative resolution,s,Piotrowski,A8-0181/2019,2018/0322/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0181_EN.html?redirect,Committee on Regional Development,Regional Development,vote: Commission proposal ,,,,,1.0,,0,RCV,+,443,169,8,1.0
10136,224.0,1.0,15.04.2019,,Changes to the agenda (adopted on 15 April 2019) - ECR request (Monday),,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190415+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,-,79,199,18,1.0
10137,224.0,2.0,15.04.2019,,Changes to the agenda (adopted on 15 April 2019) - GUE/NGL request (Monday),,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190415+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,-,40,260,12,1.0
10138,224.0,3.0,15.04.2019,,Changes to the agenda (adopted on 15 April 2019) - EPP request (Tuesday),,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190415+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,-,128,178,10,1.0
10139,224.0,4.0,15.04.2019,,Changes to the agenda (adopted on 15 April 2019) - GUE/NGL request (Tuesday),,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190415+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,+,168,135,6,1.0
10140,224.0,5.0,15.04.2019,,Changes to the agenda (adopted on 15 April 2019) - S&D request (Wednesday),,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190415+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,+,151,148,5,1.0
10141,224.0,6.0,15.04.2019,,Changes to the agenda (adopted on 15 April 2019) - EFDD request (Wednesday),,,,,,Non,Proposal for a decision,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190415+SIT+DOC+XML+V0//EN&language=EN,0,Internal Regulations Of The Ep,vote: decision,,,,,1.0,,0,RCV,-,20,249,18,1.0
10142,225.0,1.0,16.04.2019,,Community statistics on migration and international protection,,,,,***I,Leg,Draft legislative resolution,s,Wikström,A8-0395/2018,2018/0154/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0395_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil Liberties, Justice And Home Affairs",single vote,,,,,1.0,,0,RCV,+,492,109,35,1.0
10143,225.0,1.0,16.04.2019,,EU Accession to the Geneva Act on Appellations of Origin and Geographical Indications,,,,,***,Leg,Draft legislative resolution,s,Rozière,A8-0187/2019,2018/0214/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0187_EN.html?redirect,Committee on Legal Affairs,Legal Affairs,vote: consent,,,,,1.0,,0,RCV,+,607,25,15,1.0
10145,225.0,1.0,16.04.2019,,EU-Philippines Agreement on certain aspects of air services,,,,,***,Leg,Draft legislative resolution,s,Radoš,A8-0191/2019,2016/0156/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0191_EN.html?redirect,Committee on Transport and Tourism,Transport And Tourism,vote: consent,,,,,1.0,,0,RCV,+,612,19,20,1.0
10146,225.0,1.0,16.04.2019,,International Agreement on olive oil and table olives,,,,,***,Leg,Draft legislative resolution,s,Forenza,A8-0186/2019,2017/0107/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0186_EN.html?redirect,Committee on International Trade,International Trade,vote: consent ,,,,,1.0,,0,RCV,+,627,11,17,1.0
10154,225.0,1.0,16.04.2019,,Sovereign bond-backed securities,,,,,***I,Leg,Draft legislative resolution,s,Fernández,A8-0180/2019,2018/0171/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0180_EN.html?redirect,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: Commission proposal ,,,,,1.0,,0,RCV,+,448,199,8,1.0
10160,225.0,1.0,16.04.2019,,Transparent and predictable working conditions in the European Union,,,,,***I,Leg,Draft legislative resolution,s,Calvet Chambon,A8-0355/2018,2017/0355/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0355_EN.html?redirect,Committee on Employment and Social Affairs,Employment And Social Affairs,Procedural vote,,,,,1.0,,0,RCV,-,157,487,7,1.0
10166,225.0,2.0,16.04.2019,,OLAF investigations and cooperation with the European Public Prosecutor's Office,,,,,***I,Leg,Draft legislative resolution,s,Gräßle,A8-0179/2019,2018/0170/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0179_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: Commission proposal,,,,,1.0,,0,RCV,+,465,130,51,1.0
10167,225.0,1.0,16.04.2019,,Establishing the 'Customs' programme for cooperation in the field of customs,,,,,***I,Leg,Draft legislative resolution,s,Grapini,A8-0464/2018,2018/0232/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0464_EN.html?redirect,Committee on the Internal Market and Consumer Protection,Internal Market And Consumer Protection,vote: Commission proposal ,,,,,1.0,,0,RCV,+,558,35,52,1.0
10174,226.0,1.0,17.04.2019,,"Interpretation of Rule 32(5), first subparagraph, second indent of the Rules of Procedure",,,,,,Non,Motion for resolution,s,0,0,0,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+AGENDA+20190417+SIT+DOC+XML+V0//EN&language=EN,Committee on Constitutional Affairs,Constitutional Affairs,vote: interpretation ,,,,,1.0,,0,RCV,+,415,226,8,1.0
10175,226.0,1.0,17.04.2019,,Protocol to the EU-Denmark Agreement on the criteria and mechanisms for establishing the State responsible for examining a request for asylum and 'Eurodac',,,,,***,Leg,Draft legislative resolution,s,Corrao,A8-0196/2019,2018/0423/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0196_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil Liberties, Justice And Home Affairs",vote: consent,,,,,1.0,,0,RCV,+,588,52,17,1.0
10179,226.0,4.0,17.04.2019,,Establishing Horizon Europe – laying down its rules for participation and dissemination,,,,,***I,Leg,Draft legislative resolution,s,Nica,A8-0401/2018,2018/0224/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0401_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: Commission proposal,,,,,1.0,,0,RCV,+,578,40,41,1.0
10181,226.0,2.0,17.04.2019,,Programme implementing Horizon Europe,,,,,***I,Leg,Draft legislative resolution,s,Ehler,A8-0410/2018,2018/0225/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0410_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: Commission proposal,,,,,1.0,,0,RCV,+,590,42,25,1.0
10184,226.0,1.0,17.04.2019,,Promoting fairness and transparency for business users of online intermediation services,,,,,***I,Leg,Draft legislative resolution,s,Schaldemose,A8-0444/2018,2018/0112/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0444_EN.html?redirect,Committee on the Internal Market and Consumer Protection,Internal Market And Consumer Protection,Provisional agreement,,,,,1.0,142,committee ,RCV,+,632,22,3,1.0
10190,226.0,2.0,17.04.2019,,Space programme of the Union and the European Union Agency for the Space Programme,,,,,***I,Leg,Draft legislative resolution,s,Salini,A8-0405/2018,2018/0236/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0405_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: Commission proposal ,,,,,1.0,,0,RCV,+,560,63,32,1.0
10191,226.0,1.0,17.04.2019,,Digital Europe Programme for the period 2021-2027,,,,,***I,Leg,Draft legislative resolution,s,Mlinar,A8-0408/2018,2018/0227/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0408_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: Commission proposal ,,,,,1.0,,0,RCV,+,561,39,50,1.0
10192,226.0,1.0,17.04.2019,,Fiscalis programme for cooperation in the field of taxation,,,,,***I,Leg,Draft legislative resolution,s,Giegold ,A8-0421/2018,2018/0233/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0421_EN.html?redirect,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,vote: Commission proposal ,,,,,1.0,,0,RCV,+,575,35,46,1.0
10198,226.0,6.0,17.04.2019,,Programme for the Environment and Climate Action (LIFE),,,,,***I,Leg,Draft legislative resolution,s,Gerbrandy,A8-0397/2018,2018/0209/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0397_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: Commission proposal ,,,,,1.0,,0,RCV,+,578,39,34,1.0
10199,226.0,1.0,17.04.2019,,Justice programme,,,,,***I,Leg,Draft legislative resolution,s,Hautala/Weidenholzer,A8-0068/2019,2018/0208/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0068_EN.html?redirect,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs",Legal Affairs,vote: Commission proposal ,,,,,1.0,,0,RCV,+,490,120,42,1.0
10201,226.0,2.0,17.04.2019,,Rights and Values programme,,,,,***I,Leg,Draft legislative resolution,s,Valero,A8-0468/2018,2018/0207/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0468_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil Liberties, Justice And Home Affairs",vote: Commission proposal ,,,,,1.0,,0,RCV,+,472,129,41,1.0
10202,226.0,1.0,17.04.2019,,Adapting a number of legal acts providing for the use of the regulatory procedure with scrutiny to Articles 290 and 291 TFEU - part II,,,,,***I,Leg,Draft legislative resolution,s,Szájer,A8-0190/2019,2016/0400B/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0190_EN.html?redirect,Committee on Legal Affairs,Legal Affairs,single vote ,,,,,1.0,,0,RCV,+,531,29,33,1.0
10203,226.0,1.0,17.04.2019,,Adapting a number of legal acts providing for the use of the regulatory procedure with scrutiny to Articles 290 and 291 TFEU - part I,,,,,***I,Leg,Draft legislative resolution,s,Szájer,A8-0020/2018,2016/0400/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0020_EN.html?redirect,Committee on Legal Affairs,Legal Affairs,Provisional agreement ,,,,,1.0,585,committee,RCV,+,546,26,34,1.0
10204,226.0,1.0,17.04.2019,,Adapting a number of legal acts in the area of Justice providing for the use of the regulatory procedure with scrutiny to Article 290 TFEU,,,,,***I,Leg,Draft legislative resolution,s,Szájer,A8-0012/2018,2016/0399/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0012_EN.html?redirect,Committee on Legal Affairs,Legal Affairs,single vote ,,,,,1.0,,0,RCV,+,562,24,22,1.0
10205,226.0,1.0,17.04.2019,,Implementation and financing of the EU general budget for 2019 in relation to the UK's withdrawal from the Union,,,,,***,Bud,Draft legislative resolution,s,Arthuis,A8-0197/2019,2019/0031/APP,http://www.europarl.europa.eu/doceo/document/A-8-2019-0197_EN.html?redirect,Committee on Budgets,Budgets,vote: consent ,,,,,1.0,,0,RCV,+,569,21,23,1.0
10206,226.0,1.0,17.04.2019,,EU-Russia Agreement on cooperation in science and technology,,,,,***,Leg,Draft legislative resolution,s,Ehler,A8-0188/2019,2019/0005/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0188_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: consent ,,,,,1.0,,0,RCV,+,527,26,55,1.0
10207,226.0,1.0,17.04.2019,,Amendment of the European Investment Bank's Statute,,,,,*,Leg,Draft legislative resolution,s,Hübner,A8-0189/2019,2019/0804/CNS,http://www.europarl.europa.eu/doceo/document/A-8-2019-0189_EN.html?redirect,Committee on Constitutional Affairs,Constitutional Affairs,single vote ,,,,,1.0,,0,RCV,+,555,26,29,1.0
10213,226.0,1.0,17.04.2019,,"European Cybersecurity Industrial, Technology and Research Competence Centre and Network of National Coordination Centres",,,,,***I,Leg,Draft legislative resolution,s,Reda,A8-0084/2019,2018/0328/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0084_EN.html?redirect,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: Commission proposal ,,,,,1.0,,0,RCV,+,480,70,60,1.0
10214,226.0,1.0,17.04.2019,,Connecting Europe Facility ,,,,,***I,Leg,Draft legislative resolution,s,Virkkunen/Marinescu/Telička,A8-0409/2018,2018/0228/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0409_EN.html?redirect,"Committee on Industry, Research and Energy, Committee on Transport and Tourism","Industry, Research And Energy",vote: Commission proposal ,,,,,1.0,,0,RCV,+,430,146,31,1.0
